,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,date_posted,days_listed
321,11900.0,2005,ford f250 super duty,good,8,diesel,119358.0,automatic,truck,blue,2018-05-27,62
322,11745.0,2011,chevrolet silverado 1500,excellent,8,gas,106274.11,automatic,truck,white,2018-10-11,42
323,30000.0,2015,jeep wrangler unlimited,excellent,6,gas,13365.0,automatic,SUV,white,2019-03-28,31
324,15250.0,2011,ford f-150,excellent,8,gas,97000.0,automatic,truck,grey,2019-03-30,37
326,2800.0,2002,honda accord,fair,6,gas,211000.0,automatic,sedan,grey,2018-12-10,18
327,9700.0,2000,toyota 4runner,excellent,6,gas,200116.0,automatic,SUV,black,2018-11-10,17
328,10000.0,1995,chevrolet corvette,good,8,gas,127807.0,automatic,coupe,red,2019-01-08,30
329,4500.0,2009,jeep liberty,good,6,gas,171000.0,automatic,SUV,black,2019-01-23,16
330,25000.0,2009,ford f-250 super duty,excellent,8,diesel,106274.11,automatic,truck,black,2018-06-09,39
331,11295.0,2015,nissan altima,excellent,4,gas,80148.0,automatic,sedan,grey,2018-08-16,35
332,500.0,2004,toyota corolla,like new,4,gas,226980.0,automatic,sedan,silver,2018-09-19,19
333,5900.0,2007,ram 2500,good,8,gas,229000.0,automatic,pickup,white,2018-07-10,61
334,13000.0,2004,chevrolet corvette,good,8,gas,85104.0,automatic,convertible,blue,2018-10-12,127
336,9200.0,2017,nissan sentra,excellent,4,gas,12000.0,automatic,sedan,grey,2018-12-26,26
337,5999.0,2007,chrysler 300,excellent,6,gas,122000.0,automatic,sedan,grey,2018-12-05,6
338,6000.0,2005,subaru outback,excellent,4,gas,148000.0,automatic,wagon,blue,2018-06-26,47
339,5500.0,2006,ford f150,excellent,8,gas,106274.11,automatic,truck,white,2018-05-16,56
340,12995.0,2009,chevrolet suburban,excellent,8,gas,157976.0,automatic,SUV,white,2018-12-17,32
341,8000.0,2003,gmc yukon,good,8,gas,130043.055,automatic,SUV,grey,2018-06-08,26
342,15800.0,2009,gmc sierra 1500,excellent,8,gas,150000.0,automatic,truck,white,2018-07-03,36
343,4000.0,2005,honda pilot,excellent,6,gas,167000.0,automatic,SUV,red,2018-05-12,8
344,17999.0,1996,chevrolet corvette,excellent,8,gas,30469.0,manual,convertible,red,2018-05-10,59
345,19995.0,2012,chevrolet tahoe,good,8,gas,129516.0,automatic,SUV,black,2019-03-28,61
347,2999.0,2004,volkswagen jetta,good,4,gas,149000.0,manual,sedan,silver,2018-07-31,15
348,1900.0,1999,ford ranger,excellent,6,gas,191135.0,automatic,truck,yellow,2018-08-02,26
349,5999.0,2002,bmw x5,excellent,6,gas,153000.0,automatic,SUV,white,2018-05-23,82
350,6999.0,2006,acura tl,excellent,6,gas,169269.0,automatic,sedan,white,2018-09-15,28
351,8600.0,2012,ford mustang,excellent,6,gas,126000.0,automatic,coupe,black,2018-06-07,45
352,7997.0,2009,gmc yukon,excellent,8,gas,0.0,automatic,SUV,white,2019-03-16,88
353,28000.0,2017,chevrolet silverado,like new,8,gas,53000.0,automatic,truck,white,2019-01-17,91
354,10977.0,2015,nissan rogue,excellent,4,gas,106274.11,automatic,SUV,grey,2019-02-16,77
355,25000.0,2015,chevrolet silverado,good,8,gas,150000.0,automatic,truck,white,2019-03-08,75
356,4000.0,2002,ford escape,good,6,gas,98000.0,automatic,SUV,silver,2019-01-27,11
357,16600.0,1975,chevrolet corvette,excellent,8,gas,75000.0,manual,coupe,red,2019-03-09,69
358,18400.0,1975,chevrolet corvette,excellent,8,gas,18000.0,automatic,coupe,orange,2019-01-06,41
359,12500.0,2017,subaru impreza,like new,4,gas,25000.0,automatic,wagon,grey,2019-02-18,78
360,44900.0,2017,gmc sierra 2500hd,good,8,diesel,23455.0,automatic,pickup,white,2018-06-10,89
362,5900.0,2013,nissan altima,good,4,gas,57075.0,automatic,sedan,white,2019-02-22,44
363,8875.0,2012,toyota prius,good,4,gas,129843.0,automatic,hatchback,silver,2018-12-28,60
364,18875.0,2015,ford explorer,good,6,gas,83823.0,automatic,SUV,white,2019-01-27,13
365,6975.0,2018,nissan sentra,good,4,gas,34611.0,automatic,sedan,black,2018-09-14,30
366,34275.0,2018,jeep wrangler,good,6,gas,27403.0,automatic,SUV,black,2018-12-23,11
367,11675.0,2012,gmc acadia,good,6,gas,113417.0,automatic,SUV,white,2018-11-16,39
368,24995.0,2016,subaru outback,good,6,gas,32889.0,automatic,SUV,grey,2018-11-06,48
369,11375.0,2012,toyota sienna,good,6,gas,135907.0,automatic,van,silver,2018-10-03,9
372,15900.0,2011,jeep wrangler,good,6,gas,163943.0,automatic,SUV,black,2018-07-04,61
373,14700.0,2017,nissan altima,excellent,4,gas,106274.11,automatic,sedan,black,2019-04-03,15
374,4975.0,2010,ford explorer,good,6,gas,55486.0,automatic,SUV,blue,2018-08-09,108
375,5500.0,2001,nissan frontier,good,6,gas,125000.0,manual,pickup,black,2019-01-20,11
376,8950.0,2011,toyota camry,good,6,gas,130043.055,automatic,sedan,black,2019-01-23,40
377,19500.0,2010,ford f-150,good,8,gas,64200.0,automatic,truck,custom,2019-01-16,52
378,24998.0,2006,chevrolet silverado 2500hd,excellent,8,diesel,181787.0,automatic,truck,black,2019-04-05,94
379,6995.0,2011,nissan rogue,excellent,4,gas,118802.0,automatic,SUV,blue,2018-11-11,23
380,5995.0,2014,ford focus,excellent,4,gas,87654.0,automatic,hatchback,grey,2018-06-22,44
381,5495.0,2005,honda cr-v,good,4,gas,130043.055,automatic,SUV,silver,2019-03-30,114
382,5495.0,2009,honda accord,good,4,gas,118791.0,automatic,sedan,black,2018-11-09,114
384,6500.0,1996,chevrolet corvette,good,8,gas,114300.0,automatic,coupe,red,2018-12-13,55
385,27995.0,2017,chevrolet silverado 1500,excellent,8,gas,72965.0,automatic,truck,black,2018-07-23,42
387,8995.0,2012,honda accord,excellent,4,gas,112713.0,automatic,sedan,red,2018-10-30,25
388,10995.0,2007,chevrolet tahoe,good,8,gas,162999.0,automatic,SUV,grey,2018-11-09,24
389,11995.0,2012,chevrolet suburban,good,8,gas,163100.0,automatic,SUV,black,2018-05-06,35
390,19500.0,2014,ford f-150,excellent,6,gas,95000.0,automatic,truck,blue,2018-09-06,84
391,8600.0,2013,kia sorento,good,4,gas,110367.0,automatic,SUV,blue,2018-10-12,7
392,5995.0,2004,bmw x5,excellent,6,gas,106274.11,automatic,SUV,black,2018-12-08,13
393,8290.0,2011,hyundai sonata,excellent,4,gas,66501.0,automatic,sedan,silver,2018-12-07,34
394,8950.0,2011,toyota camry,good,4,gas,133018.0,automatic,sedan,red,2018-07-17,79
395,6995.0,2012,dodge grand caravan,good,6,gas,160501.0,automatic,mini-van,black,2019-02-07,22
396,13990.0,2013,ram 1500,excellent,8,gas,106274.11,automatic,truck,blue,2018-10-11,27
398,14900.0,2008,jeep wrangler,good,6,gas,149167.0,automatic,SUV,custom,2019-01-06,18
399,4800.0,2004,toyota sienna,excellent,6,gas,143000.0,automatic,van,silver,2018-06-02,17
400,22975.0,2012,ram 2500,excellent,6,diesel,119546.0,automatic,pickup,white,2019-01-24,34
401,9500.0,2005,jeep wrangler,excellent,6,gas,151000.0,automatic,SUV,silver,2019-03-18,32
402,20000.0,2016,ram 1500,excellent,8,gas,106274.11,automatic,truck,blue,2018-08-13,25
403,5950.0,2015,ford focus,like new,4,gas,36000.0,automatic,hatchback,silver,2018-08-23,110
404,2700.0,2000,ford mustang,good,6,gas,140000.0,manual,coupe,red,2019-02-15,16
405,1.0,2014,chevrolet camaro,excellent,6,gas,71310.0,automatic,coupe,red,2018-07-14,29
406,288.0,2018,nissan altima,excellent,4,gas,40277.0,automatic,sedan,silver,2018-10-19,37
408,700.0,2000,ford focus,fair,4,gas,221000.0,manual,sedan,blue,2018-05-18,38
409,5725.0,2004,toyota corolla,good,4,gas,103889.0,automatic,sedan,silver,2018-08-06,77
410,5890.0,2004,chevrolet suburban,good,8,gas,136801.0,automatic,SUV,blue,2018-11-01,59
412,9950.0,2009,bmw x5,excellent,6,gas,105621.0,automatic,SUV,silver,2018-11-12,30
413,3150.0,2003,gmc sierra 1500,good,8,gas,163000.0,automatic,pickup,red,2019-02-08,16
414,7995.0,2008,chevrolet silverado,good,6,gas,146000.0,automatic,pickup,white,2019-02-26,140
415,5950.0,2007,honda accord,excellent,4,gas,95804.0,other,sedan,grey,2019-02-27,4
416,8900.0,2015,ford explorer,good,6,gas,130043.055,automatic,SUV,black,2018-06-06,96
417,21900.0,2017,jeep wrangler unlimited,good,6,gas,37873.0,manual,SUV,blue,2018-06-07,15
419,4975.0,2014,toyota corolla,good,4,gas,86722.0,manual,sedan,silver,2019-01-29,34
420,3995.0,2011,nissan versa,good,4,gas,98783.0,manual,sedan,black,2018-09-21,18
421,4995.0,2013,hyundai elantra,good,4,gas,65557.0,automatic,sedan,grey,2019-03-01,8
422,14900.0,2017,nissan frontier,good,6,gas,25462.0,automatic,pickup,grey,2018-09-01,30
423,4750.0,2011,chrysler 200,good,6,gas,42446.0,automatic,sedan,blue,2018-12-16,34
424,6995.0,2011,toyota sienna,good,4,gas,124200.0,automatic,mini-van,blue,2018-06-21,12
425,7850.0,2016,dodge grand caravan,good,6,gas,56635.0,automatic,mini-van,grey,2018-05-31,6
426,12900.0,2017,nissan frontier,good,6,gas,34096.0,automatic,pickup,black,2019-03-01,9
427,4995.0,2006,chrysler 300,good,6,gas,160270.0,automatic,sedan,black,2019-04-11,8
428,14995.0,2014,chrysler town & country,good,6,gas,67586.0,automatic,mini-van,blue,2018-11-19,51
430,8995.0,2014,chevrolet equinox,excellent,6,gas,178490.0,automatic,SUV,silver,2019-01-10,6
431,14200.0,2009,jeep wrangler,good,8,gas,130043.055,automatic,SUV,black,2018-08-07,15
432,5000.0,2008,volkswagen passat,excellent,4,gas,91600.0,automatic,sedan,silver,2018-12-25,22
433,7995.0,2012,kia soul,good,4,gas,69910.0,automatic,sedan,white,2018-07-29,12
434,47995.0,2018,jeep wrangler unlimited,good,6,gas,22824.0,manual,SUV,black,2018-05-07,21
435,14813.0,2016,toyota corolla,good,4,gas,65139.0,automatic,sedan,black,2018-05-29,6
436,12599.0,2011,ford edge,good,6,gas,130043.055,automatic,sedan,silver,2019-02-20,11
437,19999.0,2012,ram 1500,excellent,8,gas,106274.11,automatic,pickup,silver,2019-01-25,31
438,16499.0,2014,jeep cherokee,excellent,6,gas,117357.0,automatic,SUV,blue,2019-03-23,27
439,1000.0,2008,ford f150,salvage,8,gas,285000.0,automatic,pickup,white,2018-10-19,19
440,11500.0,2011,chevrolet silverado 1500,good,8,gas,130043.055,automatic,pickup,blue,2019-01-05,23
441,9495.0,2016,kia soul,excellent,4,gas,108761.0,manual,sedan,grey,2018-07-10,67
442,4675.0,2007,toyota prius,good,4,hybrid,213211.0,automatic,hatchback,custom,2018-12-26,7
445,13500.0,2004,gmc sierra 2500hd,excellent,8,gas,177000.0,automatic,truck,grey,2018-10-09,37
447,5500.0,2005,ram 2500,good,8,gas,211000.0,automatic,pickup,white,2019-02-07,39
448,14088.0,2014,ford mustang,good,6,gas,52779.0,manual,coupe,grey,2018-10-23,73
449,4995.0,2001,subaru forester,excellent,4,gas,109021.0,automatic,SUV,grey,2019-04-06,53
450,3995.0,2006,volkswagen jetta,excellent,4,diesel,271914.0,manual,sedan,grey,2018-07-03,7
451,8995.0,2009,buick enclave,excellent,6,gas,124567.0,automatic,SUV,purple,2018-06-10,25
452,14788.0,2016,nissan sentra,good,4,gas,130043.055,automatic,sedan,silver,2018-10-22,28
453,9988.0,2014,chevrolet cruze,good,4,gas,75716.0,automatic,sedan,blue,2018-06-03,33
454,4250.0,2008,honda odyssey,good,6,gas,222235.0,automatic,mini-van,white,2018-08-14,33
456,3995.0,2001,bmw x5,excellent,8,gas,190108.0,automatic,SUV,white,2019-02-27,60
457,18000.0,2006,ram 3500,good,6,diesel,169847.0,automatic,truck,silver,2019-04-14,69
458,1500.0,2001,ford f-150,fair,8,gas,182421.97,automatic,pickup,red,2018-06-30,37
459,4750.0,2010,honda civic,excellent,4,gas,149000.0,automatic,sedan,brown,2018-06-02,104
460,8990.0,2016,nissan rogue,excellent,4,gas,121635.0,automatic,SUV,grey,2018-12-14,1
461,27000.0,2015,ram 2500,excellent,8,gas,62500.0,automatic,truck,blue,2019-04-03,120
462,4290.0,2005,subaru outback,good,4,gas,130043.055,automatic,hatchback,silver,2018-12-18,81
463,7500.0,2007,chevrolet suburban,good,8,gas,251285.0,automatic,SUV,black,2018-12-19,34
464,24200.0,2019,chevrolet camaro lt coupe 2d,good,6,gas,11438.0,other,coupe,grey,2019-04-09,39
465,14900.0,2005,ford f-250,excellent,8,gas,79355.0,automatic,pickup,white,2018-05-09,101
466,5000.0,2000,chevrolet tahoe,good,8,gas,130043.055,automatic,SUV,silver,2018-11-20,20
467,6495.0,2002,toyota 4runner,excellent,6,gas,250398.0,automatic,SUV,black,2018-05-20,16
468,29667.0,2013,ford f-150,excellent,8,gas,41350.0,automatic,pickup,black,2019-03-04,15
469,3800.0,2002,gmc yukon,good,8,gas,202000.0,automatic,SUV,white,2019-03-02,23
470,34000.0,2016,chevrolet camaro,new,8,gas,3396.0,automatic,coupe,red,2018-12-17,14
471,21900.0,2013,ford f-250 sd,good,6,diesel,243000.0,automatic,truck,white,2018-06-14,5
474,18998.0,2011,ram 3500,good,6,diesel,245000.0,automatic,pickup,red,2019-03-25,23
475,6990.0,2012,dodge grand caravan,excellent,6,gas,93198.0,automatic,mini-van,red,2019-02-28,29
476,20500.0,2016,ram 1500,excellent,8,gas,106274.11,automatic,pickup,white,2018-10-06,97
478,26900.0,2015,toyota tacoma,excellent,6,gas,106274.11,automatic,pickup,silver,2018-05-08,4
479,9595.0,2008,jeep wrangler,like new,6,gas,78822.49,manual,truck,blue,2018-05-22,66
480,4695.0,2007,honda accord,excellent,4,gas,140000.0,automatic,coupe,silver,2018-10-19,17
481,13500.0,2016,hyundai sonata,good,6,gas,67000.0,automatic,sedan,blue,2018-09-29,6
483,3900.0,2008,toyota corolla,excellent,4,gas,106274.11,automatic,sedan,brown,2018-07-23,58
484,30900.0,2013,gmc sierra 2500hd,good,8,diesel,105808.0,automatic,truck,white,2018-11-18,51
485,2900.0,2008,nissan sentra,good,4,gas,159000.0,automatic,sedan,white,2018-07-13,26
486,3500.0,2008,ford explorer,like new,6,gas,78822.49,automatic,SUV,white,2018-07-15,109
487,11995.0,2009,chevrolet silverado 1500,good,8,gas,142498.0,automatic,pickup,grey,2019-01-29,28
488,10495.0,2013,toyota camry,excellent,4,gas,111337.0,automatic,other,grey,2019-01-15,17
489,8995.0,2006,dodge dakota,like new,6,gas,50000.0,automatic,truck,black,2018-08-29,24
490,21195.0,2014,chevrolet silverado 1500,excellent,8,other,106274.11,automatic,pickup,red,2018-08-08,12
491,8995.0,2008,dodge dakota,like new,6,gas,78822.49,automatic,truck,silver,2018-07-09,94
493,10995.0,2013,honda cr-v,excellent,4,gas,139857.0,automatic,SUV,brown,2019-04-07,20
494,6995.0,2011,honda civic lx,excellent,4,gas,106274.11,automatic,sedan,grey,2018-05-01,17
495,2500.0,2001,jeep grand cherokee,good,6,gas,242688.0,automatic,SUV,black,2018-11-22,49
496,2650.0,2006,nissan altima,good,4,gas,104000.0,automatic,sedan,brown,2018-08-30,32
497,2700.0,2007,ford focus,excellent,4,gas,140000.0,automatic,wagon,brown,2019-02-16,36
498,4000.0,2008,toyota camry,good,4,gas,173000.0,automatic,sedan,blue,2019-03-02,12
499,14900.0,2014,jeep grand cherokee laredo,good,6,gas,30235.0,automatic,SUV,brown,2018-07-22,49
500,6150.0,2005,ford explorer,good,8,gas,111850.0,automatic,SUV,black,2018-05-08,33
501,6300.0,2003,toyota rav4,excellent,4,gas,107.0,automatic,SUV,red,2018-09-16,24
502,3495.0,2009,dodge grand caravan,good,6,gas,187000.0,automatic,mini-van,green,2019-03-06,22
503,25000.0,2010,ram 3500,good,6,diesel,212762.0,automatic,truck,silver,2018-06-09,11
505,32000.0,2017,chevrolet silverado,like new,8,gas,29613.0,automatic,truck,white,2019-04-08,74
506,8500.0,2000,gmc sierra 1500,good,8,gas,161555.0,automatic,truck,white,2018-08-08,63
507,4900.0,2007,ford f-150,good,8,gas,130043.055,automatic,pickup,grey,2018-11-24,32
508,2500.0,2012,nissan altima,fair,4,gas,81000.0,automatic,sedan,silver,2018-12-16,18
509,7995.0,2012,nissan altima,good,4,gas,119000.0,automatic,sedan,black,2018-08-12,48
510,3900.0,2008,ford escape,good,4,gas,137.0,automatic,SUV,grey,2018-08-02,59
511,5995.0,2006,ford f250 super duty,excellent,8,gas,180000.0,automatic,truck,red,2018-11-02,23
512,16995.0,2015,jeep wrangler,like new,6,gas,120000.0,automatic,truck,black,2019-04-13,7
514,4200.0,2007,toyota camry,good,4,gas,130043.055,automatic,sedan,grey,2018-07-21,18
515,9990.0,2014,ford mustang,excellent,6,gas,79435.0,automatic,coupe,black,2018-08-26,28
516,21999.0,2005,ram 2500,good,6,diesel,99784.0,automatic,truck,black,2018-10-09,44
517,12495.0,2018,ford fusion,excellent,4,gas,45694.0,automatic,other,grey,2018-06-26,35
519,5500.0,2012,nissan frontier,salvage,6,gas,120000.0,automatic,truck,white,2018-05-20,9
521,6995.0,2010,honda accord,good,4,gas,130043.055,automatic,sedan,black,2019-02-10,25
522,6995.0,2013,ford focus,good,4,gas,85742.0,automatic,hatchback,white,2018-12-16,24
523,16900.0,2013,ford explorer,good,6,gas,75239.0,automatic,SUV,black,2019-02-11,42
524,4025.0,2008,toyota camry,good,4,gas,130043.055,automatic,sedan,custom,2018-08-04,29
525,9800.0,2015,honda civic,excellent,4,gas,15000.0,automatic,sedan,black,2018-07-06,61
526,3800.0,2010,ford fusion,excellent,4,gas,170000.0,automatic,sedan,silver,2019-01-25,28
527,19988.0,2011,jeep wrangler,good,6,gas,116049.0,manual,SUV,white,2018-10-26,13
529,11480.0,2013,chevrolet silverado 1500,good,8,gas,200557.0,automatic,truck,white,2018-07-11,20
530,6200.0,2011,honda civic,good,4,gas,130043.055,automatic,sedan,grey,2018-05-07,64
531,5400.0,2008,honda civic,good,4,gas,125490.0,automatic,sedan,silver,2018-11-03,61
532,19988.0,2010,gmc sierra 1500,good,8,gas,183917.0,automatic,truck,black,2019-02-16,54
533,2800.0,2007,hyundai sonata,good,4,gas,130043.055,automatic,sedan,blue,2018-10-11,42
534,6000.0,2015,nissan versa,excellent,4,gas,41223.0,manual,sedan,black,2019-02-12,92
535,4800.0,2013,chevrolet cruze,good,4,gas,158074.0,automatic,sedan,black,2018-09-26,23
536,46988.0,2018,ford f-250 sd,good,8,gas,18312.0,automatic,truck,white,2018-07-08,16
537,15995.0,2015,chevrolet camaro,excellent,6,gas,69683.0,automatic,coupe,grey,2019-04-09,59
538,3499.0,2010,toyota camry,good,4,gas,227456.0,automatic,sedan,red,2019-02-27,49
539,12900.0,2017,nissan altima,good,4,gas,45096.0,automatic,sedan,silver,2018-12-20,80
540,5600.0,2011,chevrolet impala,good,6,gas,93209.0,automatic,sedan,silver,2018-10-28,9
541,4500.0,2011,chevrolet cruze,good,4,gas,113893.0,manual,sedan,silver,2019-02-24,22
542,13990.0,2006,chevrolet silverado 2500hd,excellent,8,diesel,175192.0,automatic,pickup,grey,2018-05-08,27
543,9700.0,2004,chevrolet silverado 2500hd,excellent,8,gas,147888.0,automatic,truck,blue,2018-05-20,49
544,19988.0,2012,gmc sierra 1500,good,8,gas,72314.0,automatic,truck,white,2018-05-01,80
545,35988.0,2016,ford f-350 sd,good,8,diesel,182079.0,automatic,truck,black,2018-12-31,34
546,3995.0,2000,ford f-150,good,6,gas,142000.0,manual,truck,red,2018-09-04,35
547,5995.0,2006,ford f-150,good,6,gas,130043.055,automatic,pickup,white,2019-02-21,49
548,35000.0,2013,chevrolet silverado,good,8,diesel,85000.0,automatic,truck,white,2018-09-14,17
549,7800.0,1997,toyota tacoma,good,6,gas,212234.0,automatic,truck,white,2018-06-28,89
550,20000.0,2008,chrysler town & country,excellent,6,gas,73561.0,automatic,mini-van,blue,2018-12-17,36
551,17995.0,2017,ford focus,good,4,gas,130043.055,manual,hatchback,white,2018-10-10,34
552,7995.0,2007,ford mustang,good,6,gas,115136.0,automatic,coupe,white,2019-02-22,13
553,2000.0,2007,jeep liberty,fair,8,gas,128000.0,automatic,SUV,red,2018-10-13,11
554,8990.0,2008,chevrolet colorado,excellent,5,gas,120477.0,automatic,pickup,black,2018-08-07,78
558,9900.0,2018,nissan versa,excellent,4,gas,106274.11,automatic,sedan,silver,2019-01-03,56
559,17800.0,2015,chevrolet silverado,excellent,8,gas,159105.0,automatic,truck,white,2019-03-05,61
560,7800.0,2007,toyota 4runner,like new,6,gas,78822.49,automatic,SUV,black,2019-01-27,30
561,13600.0,2015,chevrolet colorado,excellent,4,gas,106530.0,automatic,truck,white,2018-08-20,56
562,19900.0,2011,gmc yukon,excellent,8,gas,82563.0,automatic,SUV,white,2019-03-11,30
563,11900.0,2011,ford ranger,excellent,6,gas,116849.0,automatic,truck,white,2018-10-27,21
564,6500.0,2007,chevrolet colorado,excellent,5,gas,45180.0,automatic,truck,white,2019-01-20,10
565,13900.0,2013,jeep grand cherokee,excellent,8,gas,106274.11,automatic,SUV,black,2018-11-09,22
566,13900.0,2011,ford ranger,excellent,6,gas,90157.0,automatic,truck,white,2018-08-29,38
568,10700.0,2007,chevrolet silverado 1500,excellent,8,gas,170304.0,automatic,truck,red,2019-01-20,48
569,7900.0,2001,jeep wrangler,excellent,4,gas,231089.0,manual,SUV,yellow,2018-11-28,128
570,7490.0,2010,ford mustang,excellent,6,gas,108509.0,automatic,coupe,red,2018-08-01,15
571,7900.0,2015,volkswagen jetta,like new,4,gas,82000.0,automatic,sedan,black,2019-01-17,12
572,13695.0,2011,chevrolet camaro,excellent,6,gas,124964.0,automatic,coupe,black,2019-02-25,110
573,26000.0,2016,chevrolet silverado 2500hd,like new,8,gas,78822.49,automatic,truck,white,2018-06-22,28
574,22495.0,2017,toyota tacoma,like new,4,gas,17776.0,automatic,truck,black,2018-09-09,30
575,12494.0,2011,honda cr-v,good,4,gas,130043.055,automatic,SUV,blue,2018-12-06,79
576,13990.0,2009,chevrolet silverado 1500,good,8,gas,130043.055,automatic,truck,silver,2018-08-03,113
578,6500.0,1998,jeep wrangler,excellent,4,gas,94000.0,automatic,SUV,white,2018-07-03,20
